,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
2348,37.662304258178,38.23956751610394,39.09144370033728,40.02447361255162,40.974589399196816,41.92712875734635,42.87724454399164,43.81027445620604,44.66215064043924,45.239413898365314
2349,37.66132153753167,38.23845855704468,39.09022256039241,40.023172877488946,40.97322241770232,41.92569824464112,42.87574778485457,43.80869810195117,44.66046210529877,45.23759912481191
2350,37.660338844011065,38.23734967441251,39.08900150961351,40.021872231151015,40.97185552613948,41.924267824420546,42.874251119409095,43.807121840946664,44.65877367614753,45.2357845065491
2351,37.65935617762885,38.23624086819175,39.0877805479909,40.020571673532515,40.970488724502836,41.92283749667821,42.87275454764862,43.80554567319029,44.65708535298932,45.23397004355234
2352,37.658373538397676,38.235132138366716,39.08655967551492,40.01927120462814,40.96912201278692,41.92140726140769,42.87125806956655,43.80396959867983,44.65539713582791,45.23215573579707
2353,37.65739092633019,38.23402348492175,39.08533889217589,40.01797082443259,40.96775539098626,41.919977118602546,42.869761685156305,43.80239361741306,44.65370902466708,45.23034158325876
2354,37.65640834143902,38.23291490784119,39.08411819796414,40.01667053294055,40.96638885909539,41.91854706825637,42.868265394411296,43.80081772938777,44.65202101951059,45.228527585912886
2355,37.6554257837368,38.2318064071094,39.08289759286999,40.01537033014673,40.965022417108834,41.917117110362746,42.866769197324935,43.79924193460173,44.65033312036219,45.22671374373492
2356,37.65444325323615,38.23069798271075,39.08167707688378,40.01407021604581,40.96365606502113,41.91568724491524,42.86527309389064,43.79766623305273,44.64864532722562,45.22490005670035
2357,37.65346074994968,38.22958963462962,39.08045664999583,40.01277019063248,40.962289802826795,41.91425747190743,42.863777084101834,43.79609062473854,44.64695764010462,45.223086524784684
2358,37.65247827388998,38.228481362850395,39.07923631219647,40.011470253901436,40.96092363052037,41.91282779133291,42.86228116795193,43.79451510965695,44.64527005900289,45.22127314796343
2359,37.65149582506965,38.22737316735748,39.078016063476035,40.01017040584736,40.959557548096384,41.91139820318524,42.86078534543435,43.792939687805735,44.64358258392416,45.21945992621211
2360,37.65051340350127,38.22626504813528,39.076795903824845,40.00887064646495,40.95819155554937,41.90996870745802,42.859289616542526,43.79136435918269,44.641895214872115,45.21764685950625
2361,37.64953100919742,38.225157005168235,39.07557583323323,40.007570975748884,40.95682565287386,41.90853930414482,42.85779398126988,43.78978912378559,44.64020795185045,45.2158339478214
2362,37.648548642170645,38.22404903844077,39.07435585169153,40.00627139369385,40.95545984006438,41.907109993239224,42.85629843960984,43.78821398161222,44.63852079486284,45.2140211911331
2363,37.64756630243351,38.22294114793733,39.07313595919006,40.004971900294535,40.95409411711546,41.90568077473482,42.85480299155583,43.786638932660374,44.636833743912966,45.21220858941691
2364,37.64658398999856,38.221833333642365,39.07191615571916,40.00367249554563,40.95272848402164,41.90425164862519,42.85330763710129,43.78506397692782,44.635146799004474,45.210396142648406
2365,37.64560170487833,38.22072559554036,39.07069644126915,40.002373179441804,40.95136294077745,41.90282261490392,42.85181237623964,43.78348911441236,44.63345996014102,45.208583850803166
2366,37.644619447085354,38.21961793361578,39.06947681583037,40.00107395197775,40.949997487377416,41.90139367356459,42.850317208964334,43.78191434511178,44.631773227326235,45.20677171385678
2367,37.64363721663214,38.21851034785312,39.068257279393144,39.99977481314815,40.948632123816076,41.899964824600794,42.84882213526879,43.78033966902386,44.63008660056375,45.20495973178485
2368,37.642655013531204,38.21740283823687,39.06703783194781,39.99847576294768,40.947266850087956,41.89853606800611,42.84732715514645,43.778765086146386,44.62840007985719,45.203147904562975
2369,37.64167283779504,38.216295404751556,39.06581847348469,39.99717680137102,40.94590166618759,41.89710740377412,42.84583226859076,43.777190596477155,44.62671366521015,45.20133623216678
2370,37.64069068943615,38.215188047381695,39.06459920399412,39.995877928412845,40.944536572109506,41.89567883189843,42.84433747559516,43.77561620001395,44.625027356626234,45.1995247145719
2371,37.63970856846701,38.21408076611181,39.06338002346643,39.99457914406784,40.943171567848246,41.894250352372616,42.84284277615309,43.77404189675457,44.623341154109035,45.19771335175397
2372,37.63872647490009,38.212973560926464,39.062160931891945,39.99328044833068,40.94180665339834,41.892821965190265,42.841348170257994,43.77246768669679,44.621655057662124,45.19590214368863
2373,37.63774440874786,38.2118664318102,39.060941929261006,39.991981841196036,40.94044182875431,41.891393670344975,42.83985365790332,43.770893569838414,44.61996906728908,45.19409109035154
2374,37.636762370022765,38.21075937874758,39.05972301556394,39.99068332265858,40.939077093910704,41.88996546783033,42.838359239082514,43.76931954617723,44.618283182993444,45.192280191718375
2375,37.635780358737264,38.20965240172319,39.058504190791076,39.989384892713,40.937712448862044,41.88853735763992,42.836864913789036,43.76774561571103,44.61659740477877,45.19046944776481
2376,37.63479837490379,38.20854550072161,39.05728545493275,39.98808655135395,40.93634789360287,41.88710933976734,42.835370682016325,43.7661717784376,44.6149117326486,45.18865885846653
2377,37.63381641853477,38.207438675727445,39.0560668079793,39.986788298576116,40.934983428127715,41.88568141420618,42.833876543757846,43.76459803435474,44.61322616660645,45.18684842379923
